instance_id,id,user.id,created_at,text,class
159,1.07E+18,2473955773,Mon Dec 10 14:00:47 +0000 2018,"""?? ??????? ??? ????? ????? ???????? ????? ????? ????? ?? ???? ???? ????? ???? ???????? ?????  ??????? ??????? ?? ??????? ????? ?? ??? ?????????  ????? ???????? ???? ????? ????? ???...??  #??????????????""",
160,1.07E+18,780211700,Mon Dec 10 13:54:03 +0000 2018,"""???????? ?????? ???? ????? ?????? ??? ??? ?????? ? ???? ????? ???? ????? @prajalanka ?????? ???, ????? ?? ???????  https://t.co/gEXLFF0A4W https://t.co/22GoF25jko""",
161,1.07E+18,555798998,Mon Dec 10 13:43:41 +0000 2018,"""?????? ?? ???????? ???? ?? ?? ?????? ????? ????? ????? ?????? ""???????? ????? ???????? ????????? ????????? ???? ????"" ????? ???? ?????? ?? ???? ???? ????? ?????? ??? ????? ?? ??? ???? ???? ???? ??????? ?????? ??????? ?????? ??????? ???? ????? ???? ????? ???? ????????????? ??????.""",
162,1.07E+18,439699366,Mon Dec 10 13:16:19 +0000 2018,"""???????? ??????????????? ????? ?????? ????? ????????? ?? ???? ???????? ???? ????????. ?????? ??????? ?????? ????? ?? ??????? ???? ??????????. ??""",
163,1.07E+18,1.06E+18,Mon Dec 10 12:34:25 +0000 2018,"""@DeV_DaZ ?? ???????? ?? ?? ?? ????????? ???? ???. ? ???? ???? ???? ????? ?????? ???? ?????. ????? ?????? ??? ?? ???? ???? ???????? ???????. 100%?? ??? ??? ?????? ?? ??????? ??.""",
164,1.07E+18,8.33E+17,Mon Dec 10 12:03:20 +0000 2018,"""????? ????????.. ???????? ??? ???????? ??? ???? ????? ???? ???? ?????? ?? ???? ????? ??????????(????),  ?????? ????????? ???? ?????? ??.. ??? ? ???????????? ????? ?? #lka https://t.co/GmqQm7QVtX""",
165,1.07E+18,3220075676,Wed Dec 12 09:39:04 +0000 2018,"""????? ??????????? ????? ???????? ?? ?????? ?????? ???????.. https://t.co/tmLrjBr1W1 #lka""",
166,1.07E+18,227205605,Wed Dec 12 09:36:11 +0000 2018,"""RT @bbcsinhala: ????? ?????? ??????? ???????: '?????? ???????' ???? ??? ??? ????? ?????? ?????? ?????????? ??? ??? https://t.co/M8I1NBUzqE""",
168,1.07E+18,569793248,Wed Dec 12 09:21:05 +0000 2018,"""????? ?????? ??????? ???????: '?????? ???????' ???? ??? ??? ????? ?????? ?????? ?????????? ??? ??? https://t.co/2i1nfGihfj""",
169,1.07E+18,3220075676,Wed Dec 12 09:20:23 +0000 2018,"""?????? ???? ?? ?????? ?????? ?????? ???? ?? https://t.co/K8OxNrMswo #lka""",
170,1.07E+18,799677397,Wed Dec 12 09:13:24 +0000 2018,"""????? ????? ???? ??????????? ?? ?????????? https://t.co/i6WfFbKep2""",
172,1.07E+18,1538121294,Wed Dec 12 09:05:11 +0000 2018,"""????? ????? ??????? ?? ??? ????? : TNA ????? ??????? ??????! https://t.co/flib21fRPx""",
173,1.07E+18,2587095331,Wed Dec 12 09:03:02 +0000 2018,"""?????? ???? ????? ??? - ??????? ???? ????? ?????????? ?????? - Lankatruth https://t.co/dJUa48tBNh??????-????-?????-???-???/""",
176,1.07E+18,227205605,Wed Dec 12 08:11:30 +0000 2018,"""@NightWingzzz @lishwebber @Nimezzz ????? ??? ????????? ????????? ????? ????? ???? ???? ???????? ???-???? ???????? ??""",
178,1.07E+18,3927393580,Wed Dec 12 08:09:44 +0000 2018,"""@Wind_Desika ?? ????? ???? ??? ??????? ????? ????? ?? ???? ???????? ????? ??? ????""",
179,1.07E+18,7.60E+17,Wed Dec 12 08:04:48 +0000 2018,"""?????????????  ???? ?? ???? ??????? ?????????? 6 ?? ?????? ???????  ?????? ???????? ?? ?????? ???????? ?? ??? ??????? ?? ??????""",
180,1.07E+18,1.06E+18,Wed Dec 12 07:55:05 +0000 2018,"""RT @Hazii_lak: #????????? ??? ?????? ????? ??? ?????? ????... ???? https://t.co/qZyNN9NZpJ""",
181,1.07E+18,1.02E+18,Wed Dec 12 07:52:20 +0000 2018,"""@Dilshansamitha_ @FriendsGammadda @Chandhi_Surangi ??? ???..?? ????? ???? ???? ????????""",
182,1.07E+18,1.01E+18,Wed Dec 12 07:37:42 +0000 2018,"""?????? ??????? ???????, ??? ??? ????? ?? ??. ??""",
183,1.07E+18,1449355790,Wed Dec 12 07:35:42 +0000 2018,"""?????? ???? ????? ??? - ??????? ???? ????? ?????????? ?????? - Lankatruth https://t.co/c6l0tSSRCA??????-????-?????-???-???/""",
185,1.07E+18,2473955773,Wed Dec 12 06:53:57 +0000 2018,"""@Annnuza ??? ????? ?? ??? ??""",
187,1.07E+18,1.04E+18,Wed Dec 12 06:47:41 +0000 2018,"""RT @milindarj: ?????????????? ??? 6.30? ?? ???? ???? '???' ??????? ???????. #SriLanka #LetMeVote #PresidentialFirst #RiseUpSL @NewsfirstSL…""",
191,1.07E+18,19650288,Wed Dec 12 05:57:05 +0000 2018,"""RT @OshalaHerath: ????? ??? ????? ?????? ??? ???? ???. ?????? ???? ?????????? ????? ?? ??? ???? ????? ?????? ????? ??????? ?????? ????. #Co…""",
193,1.07E+18,4909528925,Wed Dec 12 05:38:42 +0000 2018,"""???? ????????? ???????????? ?????? ???????. ?????? ?????????? ????? ??? ??? ????? ?? https://t.co/pvUA0hESx8""",
194,1.07E+18,1.06E+18,Wed Dec 12 05:30:30 +0000 2018,"""@ShaseraSing @amilaik @RajapaksaNamal ???? ???? ???? ?????????? ????? ?????""",
195,1.07E+18,589264205,Wed Dec 12 05:27:36 +0000 2018,"""??? ???? ??? ????? ??? ??? ????? ???? ????? ??? ?????? ???? ??? ??????...""",
197,1.07E+18,594945777,Wed Dec 12 05:20:12 +0000 2018,"""?????? ????? ????? ??? ???? – ????? ??????? TNA ??? ??? ?????? ???? | Voice of Lanka https://t.co/jFSv5S1t3S""",
198,1.07E+18,1282548913,Wed Dec 12 05:06:06 +0000 2018,"""@Miyuruhansi @lokuscene_ ?? ? ????? ?????? ?????? ????""",
199,1.07E+18,2888395856,Wed Dec 12 05:04:06 +0000 2018,"""RT @__Banz: ????? ???????? ???? ????????? ??????. ???????? ??????? ???? ??? ????. ????? ??? ?? ????? ??????? ???? ????.  ????? ????????????…""",
200,1.07E+18,2888395856,Wed Dec 12 04:58:19 +0000 2018,"""RT @Priyadalalindra: ????? ???? ???????? ???? ?????? ?????? ?????, ?? ??? ??? ??? ????? ? ?????? ?????, ? ?? ???? ??? ?? ????? ????? ??????…""",
201,1.07E+18,23761492,Wed Dec 12 04:42:28 +0000 2018,"""????? ?????? ??????? ???????: '?????? ???????' ???? ??? ??? ????? ?????? ?????? ?????????? ??? ??? https://t.co/M8I1NBUzqE""",
202,1.07E+18,1.07E+18,Wed Dec 12 04:26:23 +0000 2018,"""RT @Now_u_see_meeee: ??????? ???? ????? ?? ???....""",
203,1.07E+18,8.51E+17,Wed Dec 12 04:24:44 +0000 2018,"""??????? ???? ????? ?? ???....""",
204,1.07E+18,183159626,Wed Dec 12 03:43:28 +0000 2018,"""?? ???? ??? ?? ???????! ??????? ???????, 3.30 ?.  ???? ???????.""",
205,1.07E+18,1.06E+18,Wed Dec 12 03:35:09 +0000 2018,"""RT @Its_DHD: ?????? ???? ?????... ?????? ????? ????? ????? ???????... ?? ???? ???? ?????....""",
206,1.07E+18,4867064842,Wed Dec 12 03:25:52 +0000 2018,"""?????? ?????? ??? ????? ?? ???? ????""",
207,1.07E+18,9.57E+17,Wed Dec 12 03:12:25 +0000 2018,"""???????? ?????? ??? ???? ??????? ????? ??? ?? ?? ???? ???? ????? ???????? ??????? ????? ????????? ???? ????""",
208,1.07E+18,7.90E+17,Wed Dec 12 03:10:40 +0000 2018,"""@ExcuzeMiReturn ?????? ???? ????? ???? ????. ?????? ????? ??""",
209,1.07E+18,410708379,Wed Dec 12 02:56:51 +0000 2018,"""???? ????? ???? ????? ??? ????? ?? ???? https://t.co/ZKCBUOJTqB""",
213,1.07E+18,2893390801,Wed Dec 12 02:33:49 +0000 2018,"""@__Banz ??? ???? ??????.. ???? ??????? ??????? ???? ????? ??????? ????...""",
215,1.07E+18,2460862674,Wed Dec 12 01:21:29 +0000 2018,"""@HPK892 ?????""",
217,1.07E+18,3021491215,Wed Dec 12 00:56:37 +0000 2018,"""RT @LankaVoice: ?? , ?????,  ??? ??? ??????. ?????? ??? ?????? ????????? ???? ???? ?????? ?? ????? ???. https://t.co/rB0a9McOoJ""",
218,1.07E+18,3927393580,Wed Dec 12 00:56:33 +0000 2018,"""@Wind_Desika ?? ??""",
219,1.07E+18,339564751,Wed Dec 12 00:49:55 +0000 2018,"""?????? ??? ??????? ?? ?????… #lka #News1st https://t.co/2Nqh2GoPNf""",
221,1.07E+18,2602354915,Wed Dec 12 00:07:51 +0000 2018,"""?? ????? ??????? ??? ???????? ????....  &lt;3 https://t.co/FsHBYueYAH""",
222,1.07E+18,3251654766,Tue Dec 11 20:36:09 +0000 2018,"""@DJSlash9 @vishiru ?? ???? ??????? ?????? ??????????..""",
223,1.07E+18,4080622874,Tue Dec 11 18:46:24 +0000 2018,"""2018 ????????? ?? 12 ?? ????? - ?? ??? ??? ???????""",
225,1.07E+18,253545294,Tue Dec 11 17:38:34 +0000 2018,"""@nthathsaranii ?? ???? ?????""",
226,1.07E+18,186032870,Tue Dec 11 17:36:27 +0000 2018,"""@chethyaaaa @ItsPaull ???? ?? ?????? ???? ??? ?????""",
230,1.07E+18,128910982,Tue Dec 11 16:49:56 +0000 2018,"""@tharu__ ????..?????? ?????? ????? ???? ????? ????""",
232,1.07E+18,2606933641,Tue Dec 11 16:37:05 +0000 2018,"""@chichiSHL ?? ?????""",
233,1.07E+18,3837570612,Tue Dec 11 16:36:13 +0000 2018,"""@ItsMeSithu ???? ???? ????? ??""",
234,1.07E+18,7.90E+17,Tue Dec 11 16:36:06 +0000 2018,"""@SM_Wstar ???? ?? ? ??? . ?????? ??? ??? ???????? ????? ??? ?????? ???? ????""",
235,1.07E+18,2430049045,Tue Dec 11 16:31:30 +0000 2018,"""??? ??????? ?????? ??? ?? ?????? ????? ?????""",
236,1.07E+18,8.98E+17,Tue Dec 11 16:20:44 +0000 2018,"""@Gimalka @DeV_DaZ ????? ????? ????? ? ?????????? ??""",
237,1.07E+18,2533578847,Tue Dec 11 16:15:08 +0000 2018,"""@dead_mans_creed ??? ???? ????? ?????.???????????? ?? ??? ????? ???????????""",
238,1.07E+18,60830514,Tue Dec 11 16:11:17 +0000 2018,"""@PoornaCW @Disapamok ?? ?? ... ??? ????? ????? ????.""",
239,1.07E+18,3099438544,Tue Dec 11 16:05:33 +0000 2018,"""RT @Indikaliyan78: ?.??.?? ??????..????? ????? ????? ??????? ??????.. https://t.co/OI4kHk04ID""",
241,1.07E+18,1.06E+18,Tue Dec 11 15:57:20 +0000 2018,"""@AzzamAmeen ?? ???? ??????? ????? ??????? ???? ?? ???????? ????? ??.""",
242,1.07E+18,395035548,Tue Dec 11 15:48:13 +0000 2018,"""?????? ?????????.(throwback)  ?????? ?????. ???? ??? ???????? ?????? ????? ???? ????? ????? ???? ?? ?????. ???? https://t.co/3ueJgiLd8o""",
243,1.07E+18,1326867456,Tue Dec 11 15:40:27 +0000 2018,"""@Gimalka @akhilasg @Sudu_Nona ???? ???? ???? ????? ??""",
246,1.07E+18,4714270516,Tue Dec 11 15:00:24 +0000 2018,"""@pasiya14 ????? ????? ??? ????""",
247,1.07E+18,121689203,Tue Dec 11 14:51:29 +0000 2018,"""?????? ?????? ?? ????? ??? ????? ?? ?? ?????? ?? ??????? ??? ????? ??? ????? ??????? ?????? ???????""",
248,1.07E+18,9.07E+17,Tue Dec 11 14:37:05 +0000 2018,"""????? ???? ???? ??? ?? ?????? ??, . . . . . ??? ????? ???? ???? ??????.. . . ? ??? ???? ??? ??????..""",
249,1.07E+18,3773388739,Tue Dec 11 14:31:25 +0000 2018,"""@Annnuza ??? ?????? ????? ????? ????? ????? ??""",
250,1.07E+18,9.75E+17,Wed Dec 12 09:38:41 +0000 2018,"""????? ??????????? ???? ??? ???????? ?? ?????? ?????? ???? ????? ???????? ????? ???? 117 ?? ????????. ????? ????? ?????? ??????. #Srilanka #lka #PoliticalCrisisLK #Parliamentlk https://t.co/5EF5Z21fv2""",
251,1.07E+18,8.87E+17,Wed Dec 12 08:57:42 +0000 2018,"""@hashikalpana @ChathuraAbeysi2 @daughterislife @dead_mans_creed @BasnayakageGopi @nwty_ck @She_is_Nu @Pavaniperera3 @dinu_nilmini @IndrajithLk ??? ???? ???? ?????.? code  ?? ????????? ????? ??? ????? ???. ???? ???????? ???????? ??? ??????? ??? ?????...""",
252,1.07E+18,3927393580,Wed Dec 12 07:47:38 +0000 2018,"""@Wind_Desika ???? ????????? ????? ?????? ?????? ?????? ????? ??? ??????????? ?????????????? ?????? ???? ????? ??? ?????????? ????? ???????? ?? ????? ???? ?????""",
253,1.07E+18,195013676,Wed Dec 12 07:04:05 +0000 2018,"""???? ???????? ?? ??? ????? ?????? chocolate ??? ????? hershey's ??? ????? ????? ??? ???? ??????, ???? ???? ???????? ?????? ????? ??? ???. ???? ????? chocolate ?????? ????? hershey's ??? ?????? ?????. ???? ??? ?? ???? ????? ????? ????? ???? ?????? ?? ????? ????""",
254,1.07E+18,1.07E+18,Wed Dec 12 03:15:39 +0000 2018,"""??? ??????? ??? ?????? ????? ????? ??? ????? ???? ???? ???? ????? ??? ?????? ???? ????? ????  ???? ???? ????? ????? ????? ?????? ???? ???? ?????? ??? ???? ???? ????????? ??? ??? ???  ????? ?? ????? ????? ?? ???... https://t.co/2z36xvTY8G""",
255,1.07E+18,8.10E+17,Wed Dec 12 02:47:34 +0000 2018,"""?????? ???? ??? ???? ?????? ????? ?????? dp ?????...???? ??? ??????..............??????? ???? ??????? ?????....???????? ???? ???? ????? ????? ???.. https://t.co/wGC6R8N8g5""",
256,1.07E+18,9.47E+17,Wed Dec 12 02:29:01 +0000 2018,"""??? ??? ??????? ??? ??????? ????? ???? ?????? ??? ??? ????? ?????? ? ?? ???? ???.. ??? ??? ?? ????? ???????? ?????? ??????? ????????? ????? ?? ???.. ??? ?????? ???? ???? ??? ??????? ??? ???. ??""",
257,1.07E+18,3194285892,Wed Dec 12 02:15:28 +0000 2018,"""?????? ??? ??? ????? PRUVE Comics ?? ?? ????? ????? ?????? ??????????? ?????? ?????????? ??? ????? ???? ?? ????? ??????? ?????, ????? ???????? ????? ??? ?????? ??? ??? ???? ?? ?????? ?? ??????????? ???? ?????? ??? ????? ????????? ??? ???? ???????????... https://t.co/uXbToNrAIb""",
259,1.07E+18,1105901318,Wed Dec 12 01:38:45 +0000 2018,"""@optimuspnj ???. ?? ?? ?????? ????? ??? ??????? ???? ?????, ?????? ????? ???????? ??? CID ?? ??? ??????? ?????? ????????? ????? ??????.  ?????????? ??????. ???????? ?????????? ???? ???????? ?????? ?? ?? ??? ????? ???? ???????.  ?? ???????? Microsoft, Google, Amazon, Facebook, Twitter ???????""",
260,1.07E+18,8.87E+17,Tue Dec 11 20:47:42 +0000 2018,"""@ChathuraAbeysi2 @hashikalpana @daughterislife @dead_mans_creed @BasnayakageGopi @nwty_ck @She_is_Nu @Pavaniperera3 @dinu_nilmini @IndrajithLk ???? ?????????? ???? ????.??? ???????? ??? ??? ??????? ???? ?????.??? ??????? ????? ????? ??????.???? ??????? ???? ?????.?????? ???? ?? ?????? ?????? ????? ???.????? ?????? ????? ??? ????? ??????? ?????? ????? ????? ???? ???? ????.""",
261,1.07E+18,274522599,Tue Dec 11 17:49:22 +0000 2018,"""@Miyuruhansi @Randi_baba Yeah ?????? ??? ????? ???? ????? ???... If not ????? ???? ??? ?????? ??? ?????? ????????, ??????????? ????????? ????? ??? ?????...""",
262,1.07E+18,1.06E+18,Tue Dec 11 16:35:46 +0000 2018,"""???? ???? ?? ?? ????????? ?????????? ??.   ???? ????? ?????????? ????? ????? ????? ???? ?????? ?? ??? ?????? ???? lift ????? ??????.??  ????? ??????? ?? ???? ??? ??????? ????? ??????? ????? ?? https://t.co/sGemK5GoSl""",
263,1.07E+18,312686220,Tue Dec 11 15:44:59 +0000 2018,"""@Disapamok ?????? ????? ?????. ?? ??? ????? ????? ???? ????? ???????? ??? ???????? ?????????. ???? ???? ???? ??????? ?????? ??????? ?????. ??? ????""",
264,1.07E+18,50232571,Tue Dec 11 15:44:56 +0000 2018,"""?????? ???????? ????????? ?????? ?????:  ??????? -- * ????? ????? ?? ????? * ?? ????? ????? / ?? ??? ?????? (??????? ?? ???????) * ????!  ?????? -- * ????? ????? ?? ????? * ??????! ??????? ????????? (??????? ?? ???????)  ?????? ?? ???? -- * ?? ?? ?????, ???? ?? ????!  #lka""",
269,1.07E+18,1.04E+18,Fri Dec 07 17:06:40 +0000 2018,"""@Senuki6 ????? ?????? ?? ??????? ?? ????? ?? ???? ???? ?????? ?????? ?? ???? ??????? ????????? ???????? https://t.co/BW7hCiNlLj""",
270,1.07E+18,230640891,Fri Dec 07 11:17:10 +0000 2018,"""lanka C news | ????? ?????? ????? ???????? ??????????????.. 12 ?????? ???? ????????.. ???? ????????? ?? https://t.co/SoDnpwgmOc""",
271,1.07E+18,589264205,Fri Dec 07 05:05:38 +0000 2018,"""??????? ??????? ????????????? ???? ??? ???? ??????? ?????? ????? ??""",
272,1.07E+18,1.06E+18,Thu Dec 06 12:50:57 +0000 2018,"""@BuduMalli ????? ?????? ???? ???? ???? ???? ?????. ???? ???? ????? ??? ???? ????? ???? ?? ????? ??????..""",
273,1.07E+18,3334390273,Wed Dec 05 14:59:49 +0000 2018,"""@_ArEreP_NeEvArT ? ???? ???? ?? ?????????? ?? ????""",
275,1.07E+18,620582014,Wed Dec 05 00:36:21 +0000 2018,"""???? ???? ???. ????? ????? ???? ????? ??? ?????????? ???.! — feeling ????? ????.  ??? ????????.""",
276,1.07E+18,55178704,Tue Dec 04 17:14:52 +0000 2018,"""RT @Suji_Gun: @OshalaHerath ???? ????? ??? ?????????? ??????? ???? ?????? ??.. ??? ????? ??? ???? ????? ???????.. ???? ????? ??? ????? ????…""",
279,1.07E+18,233860469,Mon Dec 03 12:14:29 +0000 2018,"""@MrThila_ ?????? ????? ?? ???? ??.""",
282,1.07E+18,9.57E+17,Mon Dec 03 03:10:47 +0000 2018,"""RT @Rasthiyaduwa: ???? tweet ?????? ""???"", ""????"", ""?? ???"" ??? ??????? ???????? ????????. . ??? ????? ???? ????? ?????? ????. ?????""",
294,1.07E+18,312686220,Sat Dec 01 23:17:43 +0000 2018,"""@_GayathriNaga ???? ?????? ?????????? ??????? ????  ?????? ??????????? ??? ??? ?????? ???? ??????""",
295,1.07E+18,312686220,Tue Dec 11 15:44:59 +0000 2018,"""@Disapamok ?????? ????? ?????. ?? ??? ????? ????? ???? ????? ???????? ??? ???????? ?????????. ???? ???? ???? ??????? ?????? ??????? ?????. ??? ????""",
296,1.07E+18,1.06E+18,Fri Dec 07 13:57:01 +0000 2018,"""@NewsfirstSL ?????????? ???????? ??? ??? ?????? ?? , ????? ????, ??? ?????? ??????? ?????????? ?????? ??? ??? ????? ??????? ????? ????? ????? ??""",
297,1.07E+18,1105901318,Wed Dec 05 13:28:56 +0000 2018,"""@lasankaOnline @fox914SL @imNaviya @Busty_Bubble @LadyBossHippo @_Thamarasa_ ??? ?????? ???? ???, ??? ????? ???? ?????? ???? ????.  ??? ?????? ??? ???? ???????? ?? ?? ??? ??????. ??""",
298,1.07E+18,4867064842,Mon Dec 03 09:38:09 +0000 2018,"""@NandiyaLive ??? ?????? ?????? ?????? ???????. ???????? ?? ?????? ????? ???? ????? ????? ???? ?? ????? ???? ??????? ?? ????? ????? ???. ??? ???? ?????? ???? ????? ???? ???? ????? ???""",
300,1.07E+18,1.06E+18,Fri Dec 07 15:31:39 +0000 2018,"""??????? ???...youth https://t.co/5NPtY3jsqZ""",
301,1.07E+18,1.06E+18,Thu Dec 06 15:44:06 +0000 2018,"""? ??? ????...???????????? https://t.co/qgfqqHeDJg""",
303,1.07E+18,1.06E+18,Wed Dec 05 15:38:39 +0000 2018,"""RT @AmithWeerasing3: ?????????? ?????? ????? ???????? ?? Etisalat ????? ????? ????? ??? Hutch ????? ?????? ????????????? ????? ??? ??.   ??…""",
305,1.07E+18,1.06E+18,Mon Dec 03 14:27:50 +0000 2018,"""??? ?????? ??????...???????????? https://t.co/AUOvhYavY0""",
306,1.07E+18,1.06E+18,Sat Dec 01 16:51:36 +0000 2018,"""??????????????? https://t.co/PfK4YHi3Cx""",
307,1.07E+18,1.06E+18,Wed Nov 28 03:22:49 +0000 2018,"""??? ????? https://t.co/9ivdEoXsva""",
308,1.07E+18,1.06E+18,Tue Nov 27 17:29:54 +0000 2018,"""@AmithWeerasing3 ????? ????? ?????? ????? ???? ??????? ?????? ????? ???..""",
310,1.07E+18,1.06E+18,Mon Nov 26 06:13:29 +0000 2018,"""???? ???? https://t.co/pMuijcpjnH""",
311,1.07E+18,1.06E+18,Fri Nov 23 16:04:46 +0000 2018,"""??? ????????????????????????? https://t.co/cYfNBvFLok""",
312,1.07E+18,1.06E+18,Thu Nov 22 15:50:34 +0000 2018,"""??? ????? ????? ?????? ?????? ??????????? ??? ??? ????? ??????? ? ?????? ??????????? ????????.?? https://t.co/hO2C34WwBF""",
313,1.07E+18,1.06E+18,Thu Nov 22 15:39:24 +0000 2018,"""???????? ????? ?????? ?????? ?????? ?? ????? ????? ??????????? https://t.co/wvovll8hmF""",
314,1.07E+18,1.06E+18,Wed Nov 21 15:34:42 +0000 2018,"""??? ??????? ??? ???????. https://t.co/dhyA9KgSjP""",
315,1.06E+18,1.06E+18,Mon Nov 19 14:22:15 +0000 2018,"""@MatiBole ????? ???? ??? ????? ????????""",
316,1.06E+18,1.06E+18,Mon Nov 19 14:11:49 +0000 2018,"""???? ???? https://t.co/fQbTo7G51n""",
317,1.06E+18,1.06E+18,Sat Nov 17 03:52:49 +0000 2018,"""?????? ?????? share ????? ???????????... https://t.co/7JrsbaLz1B""",
319,1.06E+18,1.06E+18,Fri Nov 16 02:58:11 +0000 2018,"""??????? ???? ????? ????? ?? ???????? ?????? ??? ???????? ??????? ?? ???????? ?????? ????? ?? #????????SL""",
320,1.07E+18,312686220,Wed Dec 12 05:00:32 +0000 2018,"""@DulithK ?????? ??? ??""",
322,1.07E+18,312686220,Wed Dec 12 04:58:31 +0000 2018,"""???? ????? ????? ???? ?????........@laka_puit ??????""",
323,1.07E+18,312686220,Wed Dec 12 04:58:15 +0000 2018,"""@Miyuruhansi @achiralk ???? ?????? ????? ??? ?? @ZamanX90""",
325,1.07E+18,312686220,Wed Dec 12 02:54:36 +0000 2018,"""?????? ??????. ???? #Nugegoda""",
328,1.07E+18,312686220,Tue Dec 11 16:14:00 +0000 2018,"""@erangatennakoon ??? ?????? ????? ?????? ???  ???? ???? ???????? ??""",
329,1.07E+18,312686220,Tue Dec 11 16:03:19 +0000 2018,"""@erangatennakoon ????? ????? ?? ??""",
330,1.07E+18,312686220,Tue Dec 11 15:46:06 +0000 2018,"""@Disapamok ??  ?????????? ????? ???? ??? ?????? ???? ???? ????? ??""",
332,1.07E+18,312686220,Tue Dec 11 13:18:29 +0000 2018,"""@DJSlash9 @Disapamok ??????? ???""",
336,1.07E+18,312686220,Wed Dec 12 06:14:52 +0000 2018,"""@ShaseraSing @imahassen ? ?????...???? ?? ???????? ??  ???? ???? ???? ?????? ???? ????? ??????? ???? ?????? ???? ?????????? ????? ???? ???? ???? ???? ? ?????? ??????? ??? ??? ????? ???? ???????? ?? ??? ???????? ???? ???????????? ???? ??????? ??.......??""",
339,1.07E+18,312686220,Tue Dec 11 15:44:59 +0000 2018,"""@Sansajran @Annnuza ??? ??????? ?????? ??""",
340,1.07E+18,3251654766,Tue Dec 11 20:40:47 +0000 2018,"""@tharu__ @DJSlash9 @vishiru ???? ??? ??""",
342,1.07E+18,3251654766,Tue Dec 11 20:36:09 +0000 2018,"""@Chandhi_Surangi ?????????? ???? ???? ?????? ????????? ??????? ???""",
343,1.07E+18,3251654766,Tue Dec 11 20:35:24 +0000 2018,"""@SashenMe @route345art ???? ????? ?? ?????? ??""",
344,1.07E+18,3251654766,Tue Dec 11 20:31:57 +0000 2018,"""@Chamalka_N ???????? ????? ????? ?????? ??""",
345,1.07E+18,3251654766,Tue Dec 11 20:26:03 +0000 2018,"""@rasikalink ??? ?????? ??? ???? ????? ???? ?????? ??""",
346,1.07E+18,3251654766,Tue Dec 11 20:15:30 +0000 2018,"""???????? ???? ???? ??????? ???? ???? ???? ??????.. ?? #RT #Help""",
347,1.07E+18,3251654766,Tue Dec 11 20:11:28 +0000 2018,"""@vishiru ?? ????? ???""",
348,1.07E+18,3251654766,Tue Dec 11 20:07:01 +0000 2018,"""@She_is_Nu ???? ????? ???""",
349,1.07E+18,3251654766,Tue Dec 11 19:26:28 +0000 2018,"""@tharu__ ??????..???? ?????? ?? ??? ?? ???? ??""",
350,1.07E+18,3251654766,Tue Dec 11 18:15:13 +0000 2018,"""@tharu__ ????.??? ? ??""",
352,1.07E+18,3251654766,Tue Dec 11 17:50:33 +0000 2018,"""????? ??????? 45?? ???? ?????? ???? ??????? ???..?""",
353,1.07E+18,3251654766,Tue Dec 11 13:12:21 +0000 2018,"""????? ????? ???? ??? ???????? ??? ??? ?""",
354,1.07E+18,3251654766,Tue Dec 11 08:08:09 +0000 2018,"""@Rasthiyaduwa ???????? ????? ??""",
355,1.07E+18,3251654766,Mon Dec 10 12:50:26 +0000 2018,"""@RShashiya ??? ??? ?????""",
357,1.07E+18,3251654766,Mon Dec 10 12:46:51 +0000 2018,"""@dkparamee ?????? ???? ????? ??""",
358,1.07E+18,3251654766,Mon Dec 10 12:45:42 +0000 2018,"""???? ?? ???? ??""",
376,1.07E+18,312686220,Tue Dec 11 10:23:02 +0000 2018,"""RT @kavindanelaka: @PoornaCW ??? ??????? .. ????? ???? ????? ...""",
378,1.07E+18,312686220,Tue Dec 11 04:01:02 +0000 2018,"""@erangatennakoon ????? ??? ????????""",
380,1.07E+18,312686220,Tue Dec 11 03:26:44 +0000 2018,"""@erangatennakoon ???? ?????? ?????? ??""",
383,1.07E+18,312686220,Tue Dec 11 02:53:39 +0000 2018,"""@erangatennakoon 255 ???????? ??????? ??? ?? ???? ??????""",
385,1.07E+18,312686220,Tue Dec 11 00:45:00 +0000 2018,"""@itsme_sii ????? ?????? ??????? ???? ???? ???? ??""",
